 						Playing Time		 	Performance 							Per 90 Minutes	
Rk 	Player 	Pos 	Squad 	Age 	Born 	MP 	Starts 	Min 	90s 	Gls 	Ast 	G+A 	G-PK 	PK 	PKatt 	CrdY 	CrdR 	Gls 	Ast 	G+A 	G-PK 	G+A-PK 	Matches
547	Mohammad Abu Hasheesh	MF,DF	jo Jordan	30	1995	11	5	493	5.5	0	0	0	0	0	0	2	0	0.00	0.00	0.00	0.00	0.00	Matches
548	Husam Abu Dahab	DF	jo Jordan	25	2000	3	3	256	2.8	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
549	Tsuyoshi Watanabe	DF	jp Japan	28	1997	2	1	114	1.3	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
550	Ayase Ueda	FW	jp Japan	27	1998	9	9	685	7.6	8	2	10	7	1	1	0	0	1.05	0.26	1.31	0.92	1.18	Matches
551	Takehiro Tomiyasu	DF	jp Japan	27	1998	2	2	165	1.8	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
552	Kota Tawaratsumida	MF	jp Japan	21	2004	2	1	76	0.8	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
553	Shogo Taniguchi	DF	jp Japan	34	1991	8	7	602	6.7	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
554	Kosei Tani	GK	jp Japan	25	2000	2	1	105	1.2	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
555	Ao Tanaka	MF	jp Japan	27	1998	9	6	595	6.6	1	1	2	1	0	0	0	0	0.15	0.15	0.30	0.15	0.30	Matches
556	Kōta Takai	DF	jp Japan	21	2004	4	2	221	2.5	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
557	Zion Suzuki	GK	jp Japan	23	2002	10	10	900	10.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
558	Yuito Suzuki	MF	jp Japan	24	2001	2	1	135	1.5	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
559	Junnosuke Suzuki	DF	jp Japan	22	2003	1	1	90	1.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
560	Yukinari Sugawara	MF,DF	jp Japan	25	2000	5	4	314	3.5	2	0	2	2	0	0	0	0	0.57	0.00	0.57	0.57	0.57	Matches
561	Yuki Soma	FW	jp Japan	28	1997	3	1	148	1.6	1	1	2	0	1	1	0	0	0.61	0.61	1.22	0.00	0.61	Matches
562	Ayumu Seko	DF	jp Japan	25	2000	4	3	315	3.5	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
563	Hiroki Sekine	DF	jp Japan	23	2002	1	1	90	1.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
564	Ryūnosuke Satō	MF	jp Japan	19	2006	1	0	22	0.2	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
565	Kodai Sano	MF	jp Japan	22	2003	1	0	30	0.3	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
566	Kaishu Sano	MF	jp Japan	25	2000	3	2	198	2.2	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
567	Keisuke Ōsako	GK	jp Japan	26	1999	3	3	245	2.7	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
568	Yuki Ohashi	FW	jp Japan	29	1996	2	1	80	0.9	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
569	Koki Ogawa	FW	jp Japan	28	1997	8	3	316	3.5	6	1	7	6	0	0	0	0	1.71	0.28	1.99	1.71	1.99	Matches
570	Yuta Nakayama	DF	jp Japan	28	1997	1	1	90	1.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
571	Keito Nakamura	MF,DF	jp Japan	25	2000	10	4	417	4.6	2	1	3	2	0	0	0	0	0.43	0.22	0.65	0.43	0.65	Matches
572	Hidemasa Morita	MF	jp Japan	30	1995	10	9	735	8.2	3	2	5	3	0	0	0	0	0.37	0.24	0.61	0.37	0.61	Matches
573	Ryoya Morishita	MF	jp Japan	28	1997	1	1	68	0.8	1	0	1	1	0	0	0	0	1.32	0.00	1.32	1.32	1.32	Matches
574	Kaoru Mitoma	MF	jp Japan	28	1997	7	6	474	5.3	1	3	4	1	0	0	1	0	0.19	0.57	0.76	0.19	0.76	Matches
575	Shunsuke Mito	MF	jp Japan	23	2002	1	1	60	0.7	0	1	1	0	0	0	0	0	0.00	1.50	1.50	0.00	1.50	Matches
576	Takumi Minamino	MF	jp Japan	31	1995	12	10	699	7.8	4	2	6	4	0	0	1	0	0.52	0.26	0.77	0.52	0.77	Matches
577	Seiya Maikuma	DF	jp Japan	28	1997	1	1	90	1.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
578	Daiya Maekawa	GK	jp Japan	31	1994	2	1	100	1.1	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
579	Daizen Maeda	MF,FW	jp Japan	28	1997	7	2	298	3.3	1	0	1	1	0	0	1	0	0.30	0.00	0.30	0.30	0.30	Matches
580	Shuto Machino	FW	jp Japan	26	1999	3	1	103	1.1	1	2	3	1	0	0	0	0	0.87	1.75	2.62	0.87	2.62	Matches
581	Koki Machida	DF	jp Japan	28	1997	11	10	870	9.7	0	1	1	0	0	0	1	0	0.00	0.10	0.10	0.00	0.10	Matches
582	Takefusa Kubo	MF	jp Japan	24	2001	11	8	653	7.3	4	8	12	4	0	0	1	0	0.55	1.10	1.65	0.55	1.65	Matches
583	Takumu Kawamura	MF	jp Japan	26	1999	2	0	63	0.7	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
584	Daichi Kamada	MF	jp Japan	29	1996	12	8	658	7.3	5	1	6	5	0	0	1	0	0.68	0.14	0.82	0.68	0.82	Matches
585	Junya Ito	MF	jp Japan	32	1993	9	2	399	4.4	1	10	11	1	0	0	0	0	0.23	2.26	2.48	0.23	2.48	Matches
586	Hiroki Ito	DF	jp Japan	26	1999	6	5	495	5.5	0	1	1	0	0	0	1	0	0.00	0.18	0.18	0.00	0.18	Matches
587	Ko Itakura	DF	jp Japan	29	1997	11	10	891	9.9	1	0	1	1	0	0	0	0	0.10	0.00	0.10	0.10	0.10	Matches
588	Mao Hosoya	FW	jp Japan	24	2001	3	0	71	0.8	2	0	2	2	0	0	0	0	2.54	0.00	2.54	2.54	2.54	Matches
589	Yu Hirakawa	MF	jp Japan	25	2001	1	1	90	1.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
590	Reo Hatate	MF	jp Japan	28	1997	3	1	74	0.8	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
591	Daiki Hashioka	DF	jp Japan	26	1999	4	2	211	2.3	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
592	Kyogo Furuhashi	FW,MF	jp Japan	31	1995	2	0	32	0.4	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
593	Joel Fujita	MF	jp Japan	23	2002	1	1	90	1.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
594	Wataru Endo	MF	jp Japan	32	1993	11	10	859	9.5	1	0	1	1	0	0	0	0	0.10	0.00	0.10	0.10	0.10	Matches
595	Ritsu Doan	MF,FW	jp Japan	27	1998	12	10	721	8.0	3	3	6	3	0	0	0	0	0.37	0.37	0.75	0.37	0.75	Matches
596	Takuma Asano	MF	jp Japan	31	1994	3	1	93	1.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
687	Cho Yumin	DF	kr Korea Republic	29	1996	9	9	810	9.0	0	1	1	0	0	0	1	0	0.00	0.11	0.11	0.00	0.11	Matches
688	Seol Young-woo	DF	kr Korea Republic	27	1998	14	12	1,048	11.6	0	2	2	0	0	0	1	0	0.00	0.17	0.17	0.00	0.17	Matches
689	Kim Young-gwon	DF	kr Korea Republic	35	1990	3	3	253	2.8	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
690	Park Yong-woo	MF	kr Korea Republic	32	1993	10	9	753	8.4	0	0	0	0	0	0	3	0	0.00	0.00	0.00	0.00	0.00	Matches
691	Jung Woo-young	MF	kr Korea Republic	36	1989	4	3	276	3.1	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
692	Jeong Woo-yeong	FW	kr Korea Republic	26	1999	3	1	96	1.1	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
693	Um Wonsang	FW,MF	kr Korea Republic	27	1999	1	0	33	0.4	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
694	Hwang Ui-jo	FW,MF	kr Korea Republic	33	1992	2	0	46	0.5	1	0	1	0	1	1	0	0	1.96	0.00	1.96	0.00	0.00	Matches
695	Lee Taeseok	DF	kr Korea Republic	23	2002	5	4	373	4.1	0	0	0	0	0	0	2	0	0.00	0.00	0.00	0.00	0.00	Matches
696	Kim Tae-hwan	DF	kr Korea Republic	36	1989	1	1	71	0.8	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
697	Lee Soonmin	MF	kr Korea Republic	31	1994	1	0	21	0.2	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
698	Park Seungwook	DF	kr Korea Republic	28	1997	3	1	103	1.1	0	1	1	0	0	0	0	0	0.00	0.87	0.87	0.00	0.87	Matches
699	Lee Seung-woo	FW,MF	kr Korea Republic	28	1998	1	0	4	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
700	Jung Seung-hyun	DF	kr Korea Republic	31	1994	3	3	270	3.0	1	0	1	1	0	0	0	0	0.33	0.00	0.33	0.33	0.33	Matches
701	Paik Seung-ho	MF	kr Korea Republic	28	1997	6	3	189	2.1	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
702	Kim Seung-gyu	GK	kr Korea Republic	35	1990	2	2	180	2.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
703	Moon Seon-min	FW,MF	kr Korea Republic	33	1992	2	0	62	0.7	0	0	0	0	0	0	2	0	0.00	0.00	0.00	0.00	0.00	Matches
704	Oh Sehun	FW	kr Korea Republic	27	1999	9	5	426	4.7	2	0	2	2	0	0	0	0	0.42	0.00	0.42	0.42	0.42	Matches
705	Lee Myung-jae	DF	kr Korea Republic	32	1993	7	5	465	5.2	0	1	1	0	0	0	0	0	0.00	0.19	0.19	0.00	0.19	Matches
706	Hwang Mun-ki	DF	kr Korea Republic	29	1996	2	1	89	1.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
707	Kim Moonhwan	DF	kr Korea Republic	30	1995	2	1	91	1.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
708	Song Minkyu	FW,MF	kr Korea Republic	26	1999	1	0	17	0.2	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
709	Yang Minhyeok	MF	kr Korea Republic	19	2006	1	0	45	0.5	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
710	Joo Min-kyu	FW	kr Korea Republic	35	1990	9	5	351	3.9	2	3	5	2	0	0	0	0	0.51	0.77	1.28	0.51	1.28	Matches
711	Kim Min-jae	DF	kr Korea Republic	29	1996	10	10	900	10.0	0	1	1	0	0	0	0	0	0.00	0.10	0.10	0.00	0.10	Matches
712	Kwon Kyung-won	DF	kr Korea Republic	34	1992	5	5	450	5.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
713	Lee Ki-je	DF	kr Korea Republic	34	1991	2	2	153	1.7	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
714	Lee Kang-in	MF,FW	kr Korea Republic	24	2001	15	13	1,148	12.8	5	6	11	5	0	0	1	0	0.39	0.47	0.86	0.39	0.86	Matches
715	Kim Jusung	DF	kr Korea Republic	25	2000	1	1	90	1.0	0	1	1	0	0	0	0	0	0.00	1.00	1.00	0.00	1.00	Matches
716	Bae Junho	MF	kr Korea Republic	22	2003	8	2	262	2.9	2	4	6	2	0	0	0	0	0.69	1.37	2.06	0.69	2.06	Matches
717	Choi Jun	DF	kr Korea Republic	26	1999	1	0	4	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
718	Eom Jisung	MF	kr Korea Republic	23	2002	2	0	30	0.3	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
719	Jeon Jinwoo	MF	kr Korea Republic	26	1999	2	1	85	0.9	0	1	1	0	0	0	0	0	0.00	1.06	1.06	0.00	1.06	Matches
720	Park Jinseob	DF,MF	kr Korea Republic	30	1995	2	0	46	0.5	1	0	1	1	0	0	0	0	1.96	0.00	1.96	1.96	1.96	Matches
721	Kim Jin-su	DF	kr Korea Republic	33	1992	5	4	369	4.1	0	1	1	0	0	0	0	0	0.00	0.24	0.24	0.00	0.24	Matches
722	Kim Jin-kyu	MF	kr Korea Republic	28	1997	1	0	45	0.5	1	0	1	1	0	0	0	0	2.00	0.00	2.00	2.00	2.00	Matches
723	Hwang Jaewon	DF	kr Korea Republic	23	2002	4	1	146	1.6	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
724	Lee Jae-sung	MF	kr Korea Republic	33	1992	16	13	1,055	11.7	5	3	8	5	0	0	1	0	0.43	0.26	0.68	0.43	0.68	Matches
725	Hwang In-beom	MF	kr Korea Republic	29	1996	15	15	1,284	14.3	0	2	2	0	0	0	1	0	0.00	0.14	0.14	0.00	0.14	Matches
726	Hong Hyunseok	MF	kr Korea Republic	26	1999	4	0	48	0.5	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
727	Yang Hyunjun	FW,MF	kr Korea Republic	23	2002	2	0	22	0.2	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
728	Lee Hyunju	MF	kr Korea Republic	22	2003	1	0	10	0.1	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
729	Jo Hyeon-woo	GK	kr Korea Republic	34	1991	13	13	1,170	13.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
730	Oh Hyeon-gyu	FW	kr Korea Republic	24	2001	9	1	240	2.7	4	0	4	4	0	0	1	0	1.50	0.00	1.50	1.50	1.50	Matches
731	Jung Hoyeon	MF	kr Korea Republic	25	2000	1	0	17	0.2	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
732	Son Heung-min	MF,FW	kr Korea Republic	33	1992	13	12	1,064	11.8	10	4	14	8	2	2	0	0	0.85	0.34	1.18	0.68	1.02	Matches
733	Hwang Hee-chan	MF,FW	kr Korea Republic	30	1996	11	8	603	6.7	4	0	4	4	0	0	0	0	0.60	0.00	0.60	0.60	0.60	Matches
734	Lee Hanbeom	DF	kr Korea Republic	23	2002	1	1	90	1.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
735	Cho Gue-sung	FW	kr Korea Republic	28	1998	4	3	207	2.3	1	1	2	1	0	0	1	0	0.43	0.43	0.87	0.43	0.87	Matches
736	Won Du-jae	MF	kr Korea Republic	28	1997	1	1	90	1.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
737	Lee Dong-gyeong	MF	kr Korea Republic	28	1997	2	1	50	0.6	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
738	Lee Chang-keun	GK	kr Korea Republic	32	1993	1	1	90	1.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1134	Salah Zakaria	GK	qa Qatar	26	1999	2	1	111	1.2	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1135	Abdalla Yousif	DF	qa Qatar	23	2002	3	2	188	2.1	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1136	Abdulla Al Yazidi	MF,FW	qa Qatar	23	2002	5	2	129	1.4	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1137	Mohammed Waad	MF,DF	qa Qatar	26	1999	8	4	362	4.0	0	1	1	0	0	0	1	0	0.00	0.25	0.25	0.00	0.25	Matches
1138	Amro Surag	MF	qa Qatar	27	1998	1	1	56	0.6	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1139	Ahmed Suhail	DF	qa Qatar	26	1999	3	2	209	2.3	1	0	1	1	0	0	0	0	0.43	0.00	0.43	0.43	0.43	Matches
1140	Sebastián Soria	FW	qa Qatar	42	1983	1	0	30	0.3	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1141	Saad Al Sheeb	GK	qa Qatar	35	1990	1	1	90	1.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1142	Tarek Salman	DF	qa Qatar	28	1997	11	9	757	8.4	0	0	0	0	0	0	3	1	0.00	0.00	0.00	0.00	0.00	Matches
1143	Mahdi Salem	MF	qa Qatar	21	2004	2	1	82	0.9	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1144	Ró-Ró	DF	qa Qatar	35	1990	9	9	780	8.7	2	0	2	2	0	0	1	0	0.23	0.00	0.23	0.23	0.23	Matches
1145	Bassam Al-Rawi	MF,DF	qa Qatar	28	1997	4	2	197	2.2	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
1146	Ahmed Al Rawi	FW	qa Qatar	21	2004	8	4	466	5.2	3	0	3	3	0	0	2	0	0.58	0.00	0.58	0.58	0.58	Matches
1147	Murad Naji Hussein	MF	qa Qatar	34	1991	2	2	165	1.8	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1148	Ali Nader	GK	qa Qatar	21	2004	1	0	45	0.5	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1149	Mohammed Muntari	FW	qa Qatar	32	1993	6	0	148	1.6	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
1150	Abdurahman Mostafa	MF	qa Qatar	28	1997	6	2	224	2.5	0	1	1	0	0	0	0	0	0.00	0.40	0.40	0.00	0.40	Matches
1151	Tahsin Mohammed	MF	qa Qatar	19	2006	1	1	59	0.7	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1152	Ismaeel Mohammad	DF,MF	qa Qatar	35	1990	9	3	460	5.1	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
1153	Ayoub Mohamed	DF	qa Qatar	20	2005	2	2	147	1.6	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1154	Mostafa Meshaal	MF	qa Qatar	24	2001	8	5	531	5.9	2	1	3	2	0	0	0	0	0.34	0.17	0.51	0.34	0.51	Matches
1155	Lucas Mendes	DF	qa Qatar	35	1990	13	11	981	10.9	1	1	2	1	0	0	0	1	0.09	0.09	0.18	0.09	0.18	Matches
1156	Yousef Marei	DF	qa Qatar	18	2007	1	1	90	1.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1157	Abdullah Marafee	DF	qa Qatar	33	1992	1	1	45	0.5	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1158	Tameem Mansour	FW	qa Qatar	23	2002	3	1	107	1.2	1	1	2	1	0	0	0	0	0.84	0.84	1.68	0.84	1.68	Matches
1159	Mohamed Manai	MF,FW	qa Qatar	23	2002	3	2	180	2.0	0	0	0	0	0	0	2	0	0.00	0.00	0.00	0.00	0.00	Matches
1160	Shehab Mamdouh	GK	qa Qatar	25	2000	1	1	45	0.5	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1161	Assim Madibo	MF	qa Qatar	29	1996	4	4	342	3.8	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1162	Boualem Khoukhi	DF	qa Qatar	35	1990	9	9	709	7.9	1	1	2	1	0	0	1	0	0.13	0.13	0.25	0.13	0.25	Matches
1163	Mohamed Khaled	MF	qa Qatar	21	2005	2	1	89	1.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1164	Edmilson Junior	MF	qa Qatar	31	1994	9	6	506	5.6	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1165	Nabil Irfan	DF	qa Qatar	21	2004	1	1	69	0.8	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1166	Al Hashmi Al Hussein	DF	qa Qatar	22	2003	1	1	90	1.0	0	1	1	0	0	0	0	0	0.00	1.00	1.00	0.00	1.00	Matches
1167	Hassan Al-Haydos	MF	qa Qatar	35	1990	2	2	135	1.5	1	0	1	1	0	0	0	0	0.67	0.00	0.67	0.67	0.67	Matches
1168	Abdulaziz Hatem	MF	qa Qatar	35	1990	9	4	461	5.1	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
1169	Ibrahim Al Hassan	MF,FW	qa Qatar	20	2005	8	6	442	4.9	2	1	3	2	0	0	1	0	0.41	0.20	0.61	0.41	0.61	Matches
1170	Abdelkarim Hassan	DF	qa Qatar	32	1993	3	2	198	2.2	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1171	Naif Al-Hadhrami	MF	qa Qatar	24	2001	2	2	162	1.8	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
1172	Ahmed Al Ganehi	MF,FW	qa Qatar	25	2000	10	6	449	5.0	1	0	1	1	0	0	2	0	0.20	0.00	0.20	0.20	0.20	Matches
1173	Jassem Gaber	MF	qa Qatar	23	2002	10	6	577	6.4	0	1	1	0	0	0	0	0	0.00	0.16	0.16	0.00	0.16	Matches
1174	Ahmed Fathy	MF	qa Qatar	33	1993	13	12	945	10.5	0	0	0	0	0	0	3	0	0.00	0.00	0.00	0.00	0.00	Matches
1175	Sultan Al-Brake	DF	qa Qatar	29	1996	2	2	175	1.9	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
1176	Karim Boudiaf	MF	qa Qatar	35	1990	4	3	255	2.8	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
1177	Meshaal Barsham	GK	qa Qatar	27	1998	13	13	1,149	12.8	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
1178	Yousef Aymen	DF	qa Qatar	26	1999	2	2	180	2.0	1	0	1	1	0	0	0	0	0.50	0.00	0.50	0.50	0.50	Matches
1179	Al-Mahdi Ali Mukhtar	DF	qa Qatar	33	1992	1	0	45	0.5	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1180	Khaled Ali	MF	qa Qatar	24	2001	1	0	45	0.5	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1181	Almoez Ali	FW	qa Qatar	29	1996	14	13	1,091	12.1	12	1	13	10	2	2	3	0	0.99	0.08	1.07	0.82	0.91	Matches
1182	Ahmed Alaaeldin	FW	qa Qatar	33	1993	3	1	90	1.0	2	0	2	1	1	1	0	0	2.00	0.00	2.00	1.00	1.00	Matches
1183	Mohamed Aiash	DF	qa Qatar	24	2001	1	1	90	1.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1184	Abdullah Al Ahrak	MF	qa Qatar	28	1997	4	2	163	1.8	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1185	Homam Ahmed	DF,MF	qa Qatar	26	1999	13	9	822	9.1	0	4	4	0	0	0	1	0	0.00	0.44	0.44	0.00	0.44	Matches
1186	Hazem Ahmed	MF	qa Qatar	27	1998	2	1	62	0.7	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1187	Akram Afif	MF,FW	qa Qatar	29	1996	16	16	1,383	15.4	4	11	15	3	1	1	1	0	0.26	0.72	0.98	0.20	0.91	Matches
1188	Mahmoud Abunada	GK	qa Qatar	25	2000	2	2	180	2.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1189	Yusuf Abdurisag	MF	qa Qatar	26	1999	6	1	194	2.2	1	0	1	1	0	0	3	0	0.46	0.00	0.46	0.46	0.46	Matches
1190	Aiman Yahya	FW,MF	sa Saudi Arabia	24	2001	7	6	438	4.9	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1191	Saleh Waheeb	MF	sa Saudi Arabia	23	2002	2	2	137	1.5	1	0	1	1	0	0	0	0	0.66	0.00	0.66	0.66	0.66	Matches
1192	Jehad Thakri	DF	sa Saudi Arabia	24	2001	3	3	270	3.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1193	Hassan Al Tambakti	DF	sa Saudi Arabia	26	1999	14	13	1,188	13.2	0	0	0	0	0	0	3	0	0.00	0.00	0.00	0.00	0.00	Matches
1194	Muhannad Shenqeeti	DF	sa Saudi Arabia	26	1999	2	1	82	0.9	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1195	Saleh Al-Shehri	FW	sa Saudi Arabia	32	1993	10	4	346	3.8	4	0	4	3	1	1	0	0	1.04	0.00	1.04	0.78	0.78	Matches
1196	Yasser Al-Shahrani	DF	sa Saudi Arabia	33	1992	3	2	177	2.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1197	Awn Al Saluli	DF	sa Saudi Arabia	27	1998	7	4	375	4.2	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1198	Abdulla Al Salem	FW,MF	sa Saudi Arabia	33	1992	1	0	18	0.2	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1199	Marwan Al Sahafi	FW,MF	sa Saudi Arabia	21	2004	8	4	388	4.3	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1200	Abdullah Radif	FW	sa Saudi Arabia	23	2003	10	3	378	4.2	1	0	1	1	0	0	2	0	0.24	0.00	0.24	0.24	0.24	Matches
1201	Mohammed Al Qahtani	FW	sa Saudi Arabia	23	2002	1	1	45	0.5	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1202	Mohammed Al-Owais	GK	sa Saudi Arabia	34	1991	8	8	664	7.4	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
1203	Sami Al-Najei	MF	sa Saudi Arabia	28	1997	1	0	13	0.1	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1204	Fahad Al Muwallad	FW,MF	sa Saudi Arabia	31	1994	2	0	21	0.2	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1205	Eid Al Muwallad	MF	sa Saudi Arabia	24	2001	1	0	26	0.3	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1206	Saad Al Mosa	DF	sa Saudi Arabia	23	2002	1	0	2	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
