Rk 	Player 	Pos 	Squad 	Age 	Born 	MP 	Starts 	Min 	90s 	Gls 	Ast 	G+A 	G-PK 	PK 	PKatt 	CrdY 	CrdR 	Gls 	Ast 	G+A 	G-PK 	G+A-PK 	Matches
408	Jójó	DF	cv Cape Verde	24	2001	1	1	90	1.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
409	Fabrício Garcia	DF	cv Cape Verde	24	2001	2	1	92	1.0	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
410	Duk	FW,MF	cv Cape Verde	25	2000	1	0	11	0.1	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
411	Laros Duarte	MF	cv Cape Verde	28	1997	5	0	64	0.7	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
412	Deroy Duarte	MF	cv Cape Verde	26	1999	6	3	262	2.9	0	1	1	0	0	0	0	0	0.00	0.34	0.34	0.00	0.34	Matches
413	Diney	DF	cv Cape Verde	31	1995	5	5	450	5.0	2	1	3	2	0	0	1	0	0.40	0.20	0.60	0.40	0.60	Matches
414	Cuca	MF	cv Cape Verde	35	1991	2	1	90	1.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
415	Alessio da Cruz	FW	cv Cape Verde	29	1997	3	2	115	1.3	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
416	Nuno da Costa	FW,MF	cv Cape Verde	34	1991	1	0	27	0.3	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
417	Logan Costa	DF	cv Cape Verde	24	2001	6	6	540	6.0	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
418	João Pedro Araújo Correia	DF,FW	cv Cape Verde	29	1996	1	0	19	0.2	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
419	Sidny Cabral	DF	cv Cape Verde	23	2002	2	1	117	1.3	1	1	2	1	0	0	0	0	0.77	0.77	1.54	0.77	1.54	Matches
420	Jovane Cabral	MF,FW	cv Cape Verde	27	1998	6	5	330	3.7	1	1	2	1	0	0	0	0	0.27	0.27	0.55	0.27	0.55	Matches
421	Bebé	FW,MF	cv Cape Verde	35	1990	4	4	294	3.3	0	1	1	0	0	0	0	0	0.00	0.31	0.31	0.00	0.31	Matches
422	Telmo Arcanjo	MF,FW	cv Cape Verde	24	2001	5	3	287	3.2	1	0	1	1	0	0	1	0	0.31	0.00	0.31	0.31	0.31	Matches
423	Patrick Andrade	MF	cv Cape Verde	32	1993	4	2	216	2.4	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
424	Leandro Andrade	FW	cv Cape Verde	26	1999	2	1	59	0.7	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
464	Adem Zorgane	MF	dz Algeria	26	2000	2	2	158	1.8	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
465	Luca Zidane	GK	dz Algeria	27	1998	1	1	90	1.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
466	Ramiz Zerrouki	MF	dz Algeria	27	1998	5	3	297	3.3	1	0	1	1	0	0	0	0	0.30	0.00	0.30	0.30	0.30	Matches
467	Kévin Van Den Kerkhof	DF,MF	dz Algeria	29	1996	2	0	56	0.6	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
468	Ahmed Touba	DF	dz Algeria	27	1998	2	0	53	0.6	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
469	Islam Slimani	FW	dz Algeria	37	1988	2	1	39	0.4	1	0	1	1	0	0	0	0	2.31	0.00	2.31	2.31	2.31	Matches
